id,host_id,neighbourhood_cleansed,room_type,latitude,longitude,price_clean,calculated_host_listings_count,availability_365,reviews_per_month,minimum_nights,commercialization_score,operator_type,high_confidence_commercial,signals_fired
10136354,2060495,el Raval,Entire home/apt,41.38287,2.16428,,1,61,0.11,60,33.3,commercial,0,1
10146759,50885817,la Vila de Gràcia,Entire home/apt,41.40168,2.164,248.0,3,161,2.73,3,48.9,commercial,0,1
10147351,1791076,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38163,2.18231,60.0,2,358,0.01,32,59.7,medium_term_home_rental,1,2
10167887,3937003,la Sagrada Família,Entire home/apt,41.40734,2.17989,180.0,6,301,1.9,3,56.8,commercial,1,2
10170589,10195643,la Dreta de l'Eixample,Entire home/apt,41.38691,2.16872,270.0,1,266,3.04,2,54.6,commercial,1,2
10203560,4110458,la Barceloneta,Entire home/apt,41.38102,2.18947,,3,330,0.43,31,58.2,medium_term_home_rental,1,2
10203916,4110458,la Barceloneta,Entire home/apt,41.38186,2.18776,50.0,3,331,0.39,31,58.2,medium_term_home_rental,1,2
10205793,51676290,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39428,2.15432,111.0,1,205,1.94,3,51.2,commercial,1,2
10238081,15032322,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38695,2.18417,99.0,1,207,0.17,31,51.3,medium_term_home_rental,1,2
10244297,6099660,la Barceloneta,Entire home/apt,41.37796,2.19016,147.0,27,320,0.76,1,59.0,commercial,1,2
10250597,9256849,el Raval,Entire home/apt,41.37807,2.1754,65.0,1,55,0.15,32,43.0,medium_term_home_rental,0,1
10276293,4217311,la Sagrada Família,Entire home/apt,41.41068,2.17659,185.0,10,245,2.83,5,53.9,commercial,1,2
10316476,46637327,el Poblenou,Entire home/apt,41.39724,2.2071,80.0,4,318,0.07,31,57.6,medium_term_home_rental,1,2
10335997,5721224,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.4087,2.21004,52.0,2,116,0.26,90,36.4,commercial,0,1
10374992,1093718,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38594,2.17832,40.0,14,290,0.15,32,56.6,medium_term_home_rental,1,2
10411902,14073997,el Poble Sec,Entire home/apt,41.37467,2.16819,228.0,2,85,4.0,3,44.7,commercial,0,1
10412273,53619830,el Barri Gòtic,Entire home/apt,41.38827,2.17291,111.0,2,270,0.04,32,54.8,medium_term_home_rental,1,2
10419922,53666276,el Barri Gòtic,Entire home/apt,41.38488,2.17163,100.0,1,213,0.3,30,56.6,medium_term_home_rental,1,2
10447043,53820632,la Vila de Gràcia,Entire home/apt,41.40449,2.15774,114.0,1,5,3.54,2,40.2,commercial,0,1
10448398,501022,el Raval,Entire home/apt,41.38282,2.16615,82.0,1,294,0.21,31,56.1,medium_term_home_rental,1,2
10513910,22197967,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38842,2.1775,68.0,1,293,0.46,31,56.0,medium_term_home_rental,1,2
10533422,43259405,el Raval,Entire home/apt,41.38407,2.16961,,5,264,1.2,1,54.7,commercial,1,2
10543618,5947431,el Barri Gòtic,Entire home/apt,41.38047,2.17528,353.0,1,240,2.81,3,53.1,commercial,1,2
10578648,71615,el Poble Sec,Entire home/apt,41.37422,2.1685,127.0,26,67,1.44,1,45.1,commercial,0,1
10581101,54320669,el Fort Pienc,Entire home/apt,41.39765,2.18127,261.0,14,324,2.5,1,58.5,commercial,1,2
10615009,28356775,el Barri Gòtic,Entire home/apt,41.38177,2.18004,49.0,1,146,,32,48.0,medium_term_home_rental,0,1
10621483,54820821,la Sagrada Família,Entire home/apt,41.405297,2.171408200000001,,3,79,3.5,1,44.4,commercial,0,1
10642160,27778700,el Fort Pienc,Entire home/apt,41.39445,2.17767,214.0,7,328,2.84,4,58.3,commercial,1,2
10648602,2266147,Hostafrancs,Entire home/apt,41.37746,2.14338,50.0,1,336,0.07,32,58.4,medium_term_home_rental,1,2
10649499,54991338,la Vila de Gràcia,Entire home/apt,41.40629,2.16126,,2,309,1.69,4,57.0,commercial,1,2
10663752,1254851,el Parc i la Llacuna del Poblenou,Entire home/apt,41.39422,2.19225,197.0,5,144,4.81,1,48.1,commercial,0,1
10668150,8130906,la Dreta de l'Eixample,Entire home/apt,41.3884,2.1705,644.0,60,288,1.12,1,59.2,commercial,1,2
10668282,15884961,la Nova Esquerra de l'Eixample,Entire home/apt,41.3827,2.15559,81.0,4,168,0.04,1,49.4,commercial,0,1
10689360,131794,la Dreta de l'Eixample,Entire home/apt,41.397356215171776,2.169485885717457,356.0,23,139,0.74,1,48.9,commercial,0,1
10692054,14889243,la Sagrada Família,Entire home/apt,41.4048,2.17627,,2,362,0.12,31,59.9,medium_term_home_rental,1,2
10716366,10693680,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.39094,2.18169,60.0,22,200,0.03,32,52.2,medium_term_home_rental,1,2
10737758,31079217,el Poble Sec,Entire home/apt,41.3743495,2.1743251,157.0,2,229,3.21,3,52.6,commercial,1,2
10770236,3293439,la Sagrada Família,Entire home/apt,41.40141,2.17551,73.0,3,272,0.06,32,55.0,medium_term_home_rental,1,2
10797204,25266210,la Vila de Gràcia,Entire home/apt,41.40199,2.15592,197.0,1,140,0.1,31,47.6,medium_term_home_rental,0,1
10805338,8856051,la Sagrada Família,Entire home/apt,41.40071,2.1746,387.0,1,245,1.44,4,53.4,commercial,1,2
10832320,3607773,el Barri Gòtic,Entire home/apt,41.38117,2.17442,178.0,3,330,2.12,3,58.2,commercial,1,2
10869502,54320669,la Vila de Gràcia,Entire home/apt,41.40007,2.15904,129.0,14,332,2.08,1,58.9,commercial,1,2
10878390,11175625,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.40072,2.20814,80.0,3,49,0.06,32,42.8,medium_term_home_rental,0,1
10893207,50885817,la Vila de Gràcia,Entire home/apt,41.4004,2.16425,260.0,3,154,3.01,3,48.5,commercial,0,1
10897779,2688205,la Vila de Gràcia,Entire home/apt,41.39888,2.16226,206.0,12,255,3.15,3,54.6,commercial,1,2
10920265,14922518,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.38460329999999,2.1579653,76.0,1,136,0.56,31,47.4,medium_term_home_rental,0,1
10961519,56855891,el Fort Pienc,Entire home/apt,41.39722,2.1838,160.0,2,111,4.39,1,46.1,commercial,0,1
11004309,2688205,la Vila de Gràcia,Entire home/apt,41.39888,2.16226,206.0,12,280,3.28,3,56.0,commercial,1,2
11008465,3744544,la Sagrada Família,Entire home/apt,41.4055,2.17727,184.0,34,328,1.87,3,59.9,commercial,1,2
11011610,55665060,la Vila Olímpica del Poblenou,Entire home/apt,41.38982,2.19841,260.0,1,309,1.32,5,56.9,commercial,1,2
11019415,29648516,la Sagrada Família,Entire home/apt,41.40177,2.17835,219.0,2,329,0.61,1,58.1,commercial,1,2
11029651,57236849,la Marina de Port,Private room,41.36068,2.13893,27.0,6,174,0.65,31,19.8,medium_term_room_rental,0,0
11039131,15171574,Sants,Entire home/apt,41.37685,2.13821,139.0,2,42,0.38,2,42.3,commercial,0,1
11042861,1093718,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38601,2.17834,70.0,14,267,0.16,32,55.4,medium_term_home_rental,1,2
11050889,54320669,el Putxet i el Farró,Entire home/apt,41.40254,2.15004,184.0,14,333,2.33,1,59.0,commercial,1,2
11075687,35896271,la Dreta de l'Eixample,Entire home/apt,41.38954,2.1685,387.0,1,334,1.95,3,58.3,commercial,1,2
11079756,13952311,la Dreta de l'Eixample,Private room,41.38708,2.16585,42.0,2,298,0.55,31,26.4,medium_term_room_rental,0,1
11084174,57236849,la Marina de Port,Private room,41.35918960863547,2.140767002755512,23.0,6,190,0.72,31,20.7,medium_term_room_rental,0,1
11101211,31444478,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39331,2.15013,131.0,1,304,0.23,2,56.6,commercial,1,2
11108578,362734677,el Poble Sec,Entire home/apt,41.37227,2.16713,168.0,9,230,2.47,3,53.1,commercial,1,2
11108923,362734677,el Poble Sec,Entire home/apt,41.37227,2.16713,180.0,9,234,3.24,3,53.3,commercial,1,2
11110830,299462,la Dreta de l'Eixample,Entire home/apt,41.39853,2.16469,190.0,130,318,1.26,3,65.0,commercial,1,2
11143244,14541549,la Nova Esquerra de l'Eixample,Entire home/apt,41.38101194452744,2.1465663412866385,173.0,4,79,0.05,1,44.5,commercial,0,1
11147546,57949759,el Baix Guinardó,Private room,41.41417,2.16444,56.0,1,6,0.64,3,10.3,casual,0,0
11160411,1432835,Sant Antoni,Entire home/apt,41.38258,2.1615,205.0,43,85,2.62,3,47.1,commercial,0,1
11165818,1228590,la Dreta de l'Eixample,Entire home/apt,41.39264,2.16305,423.0,7,287,2.14,2,56.1,commercial,1,2
11174426,26828317,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38535,2.17883,57.0,9,271,0.05,32,55.3,medium_term_home_rental,1,2
11174833,26828317,el Barri Gòtic,Entire home/apt,41.38419,2.17817,65.0,9,318,0.06,32,57.9,medium_term_home_rental,1,2
11201817,58328155,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38967,2.17921,50.0,1,1,0.23,3,10.0,casual,0,0
11203687,2320210,la Dreta de l'Eixample,Entire home/apt,41.39063,2.16485,242.0,40,87,1.04,1,47.0,commercial,0,1
11208534,1093718,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38494,2.17931,40.0,14,317,0.11,32,58.1,medium_term_home_rental,1,2
11229581,3607773,el Barri Gòtic,Entire home/apt,41.38137,2.17418,182.0,3,322,2.84,3,57.8,commercial,1,2
11255586,14541549,la Nova Esquerra de l'Eixample,Entire home/apt,41.38255,2.15484,195.0,4,71,0.04,1,44.0,commercial,0,1
11269581,1093718,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38378,2.17956,40.0,14,303,0.14,32,57.4,medium_term_home_rental,1,2
11290289,35018018,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39136,2.15944,256.0,2,151,2.6,4,48.3,commercial,0,1
11295154,2688205,la Vila de Gràcia,Entire home/apt,41.39888,2.16226,206.0,12,293,2.76,3,56.7,commercial,1,2
11298610,58871212,la Dreta de l'Eixample,Entire home/apt,41.38829,2.17045,176.0,1,239,3.64,3,53.1,commercial,1,2
11315455,3744544,la Vila de Gràcia,Entire home/apt,41.40076,2.16144,205.0,34,329,2.03,3,60.0,commercial,1,2
11334487,59317222,la Dreta de l'Eixample,Entire home/apt,41.39037,2.17367,481.0,7,317,3.19,1,57.7,commercial,1,2
11337442,9822728,el Baix Guinardó,Entire home/apt,41.41419,2.16457,,15,241,1.33,3,54.0,commercial,1,2
11350096,22076771,el Barri Gòtic,Entire home/apt,41.37967,2.17811,73.0,20,350,0.2,30,65.3,medium_term_home_rental,1,2
11384848,3026201,Sant Gervasi - Galvany,Entire home/apt,41.40155,2.14642,171.0,1,109,1.36,3,45.9,commercial,0,1
11395302,4076847,la Barceloneta,Entire home/apt,41.38077,2.19014,68.0,1,271,0.39,31,54.8,medium_term_home_rental,1,2
11402824,518063,la Vila de Gràcia,Entire home/apt,41.39865,2.15832,183.0,1,11,4.04,1,40.5,commercial,0,1
11412567,59918507,la Maternitat i Sant Ramon,Private room,41.38032,2.12499,29.0,1,255,0.31,32,24.0,medium_term_room_rental,0,1
11445715,32037490,la Vila Olímpica del Poblenou,Entire home/apt,41.39446,2.1955,220.0,257,204,1.63,2,66.1,commercial,1,2
11447098,9822728,la Sagrada Família,Entire home/apt,41.40574,2.17515,238.0,15,238,0.71,3,53.8,commercial,1,2
11524615,60761891,el Camp d'en Grassot i Gràcia Nova,Private room,41.40809,2.16625,35.0,1,215,1.45,31,21.8,medium_term_room_rental,0,1
11541309,3376710,el Fort Pienc,Entire home/apt,41.39209,2.1819,52.0,25,200,,32,52.3,medium_term_home_rental,1,2
11545511,53537224,Sarrià,Private room,41.39575,2.12163,85.0,2,202,0.25,31,21.1,medium_term_room_rental,0,1
11550809,42613804,Sant Antoni,Entire home/apt,41.37554,2.1649,80.0,2,364,0.36,32,60.0,medium_term_home_rental,1,2
11561474,53537224,Sarrià,Private room,41.39591,2.11972,87.0,2,102,0.36,31,15.6,medium_term_room_rental,0,0
11568230,22076771,el Barri Gòtic,Entire home/apt,41.38039,2.17708,100.0,20,351,0.13,30,65.3,medium_term_home_rental,1,2
11570056,61063114,la Dreta de l'Eixample,Entire home/apt,41.39529,2.16173,298.0,1,69,0.69,4,43.7,commercial,0,1
11571334,5414684,el Fort Pienc,Entire home/apt,41.3987,2.17943,365.0,6,47,2.85,5,42.8,commercial,0,1
11618889,59317222,la Dreta de l'Eixample,Entire home/apt,41.39127,2.17303,342.0,7,336,2.32,1,58.8,commercial,1,2
11630284,3556337,el Poblenou,Entire home/apt,41.40228271484375,2.208750009536743,237.0,84,323,3.31,1,62.5,commercial,1,2
11675830,9482414,Navas,Private room,41.417313933537,2.190273603920458,24.0,2,64,0.67,31,13.5,medium_term_room_rental,0,0
11684141,62070245,la Dreta de l'Eixample,Entire home/apt,41.39034,2.17514,269.0,1,147,2.92,3,48.0,commercial,0,1
11685016,62075195,el Poblenou,Entire home/apt,41.40377,2.20705,171.0,3,303,3.91,2,56.7,commercial,1,2
11728465,8635649,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38443,2.18305,184.0,1,288,3.0,1,55.8,commercial,1,2
11737208,17532317,Sants,Entire home/apt,41.38167,2.13785,135.0,7,209,3.77,1,51.8,commercial,1,2
11755206,56855891,el Fort Pienc,Entire home/apt,41.3966,2.18488,173.0,2,109,4.19,1,46.0,commercial,0,1
11762804,5843487,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38688,2.17508,60.0,13,225,0.28,32,53.0,medium_term_home_rental,1,2
11807197,10180380,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38919,2.17669,62.0,3,220,0.19,32,52.1,medium_term_home_rental,1,2
11814469,510942439,la Vila de Gràcia,Entire home/apt,41.40142,2.16076,204.0,17,311,2.35,2,58.0,commercial,1,2
11832785,14002195,la Dreta de l'Eixample,Entire home/apt,41.392338,2.164229,554.0,8,189,0.53,2,50.7,commercial,1,2
11835169,5878688,la Dreta de l'Eixample,Entire home/apt,41.39105,2.16385,596.0,23,267,0.12,1,55.9,commercial,1,2
11856900,63198399,la Sagrada Família,Entire home/apt,41.40614,2.17187,283.0,2,48,0.64,3,42.6,commercial,0,1
11857023,8130906,Diagonal Mar i el Front Marítim del Poblenou,Entire home/apt,41.40589,2.21523,291.0,60,275,0.22,1,58.5,commercial,1,2
11857224,1141201,la Vila de Gràcia,Entire home/apt,41.3996,2.15899,,5,55,0.7,31,43.2,medium_term_home_rental,0,1
11857408,63198399,la Sagrada Família,Entire home/apt,41.40652,2.1705,359.0,2,44,0.58,3,42.4,commercial,0,1
11862028,63229593,el Fort Pienc,Entire home/apt,41.39507,2.18039,256.0,12,187,5.44,3,50.9,commercial,1,2
11882029,63229593,la Dreta de l'Eixample,Entire home/apt,41.38651,2.16576,295.0,12,176,0.28,3,50.3,commercial,0,1
11884918,63374052,Sants,Entire home/apt,41.37781,2.13372,113.0,1,201,2.9,4,51.0,commercial,1,2
11885430,63229593,la Dreta de l'Eixample,Entire home/apt,41.38651,2.16576,325.0,12,188,0.18,3,50.9,commercial,1,2
11938945,59290300,la Nova Esquerra de l'Eixample,Entire home/apt,41.38896,2.14684,95.0,1,82,0.41,32,44.5,medium_term_home_rental,0,1
11983461,57236849,la Marina de Port,Private room,41.35894,2.13858,25.0,6,130,0.1,31,17.4,medium_term_room_rental,0,0
12082265,42031087,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38536,2.17804,29.0,1,151,0.28,30,23.2,medium_term_room_rental,0,0
12125552,17751441,Sant Antoni,Entire home/apt,41.38256,2.16347,232.0,13,243,1.36,5,54.0,commercial,1,2
12143899,65195536,la Nova Esquerra de l'Eixample,Entire home/apt,41.38388,2.14284,189.0,1,322,1.97,7,52.6,commercial,1,2
12181980,4258344,el Poblenou,Entire home/apt,41.39705,2.202,197.0,11,263,0.88,2,55.0,commercial,1,2
12197695,12269605,Vallcarca i els Penitents,Private room,41.41222740590799,2.142621040668771,50.0,1,105,1.8,31,15.7,medium_term_room_rental,0,0
12199121,57236849,la Marina de Port,Private room,41.35782,2.137,29.0,6,248,0.74,31,23.9,medium_term_room_rental,0,1
12200436,57236849,la Marina de Port,Private room,41.36002,2.13846,,6,170,0.63,31,19.6,medium_term_room_rental,0,0
12202181,57236849,la Marina de Port,Private room,41.35862,2.13642,,6,115,0.62,31,16.6,medium_term_room_rental,0,0
12207845,47347356,el Fort Pienc,Entire home/apt,41.39354,2.17791,383.0,2,298,2.8,3,56.4,commercial,1,2
12236695,17532317,Sants,Entire home/apt,41.38144,2.13809,141.0,7,216,3.85,1,52.2,commercial,1,2
12256600,17532317,Sants,Entire home/apt,41.38162,2.13756,144.0,7,233,3.93,1,53.1,commercial,1,2
12271535,44902056,la Barceloneta,Private room,41.37932,2.18798,63.0,1,341,1.11,2,28.7,casual,0,1
12277967,59317222,la Dreta de l'Eixample,Entire home/apt,41.39127,2.17303,360.0,7,257,0.47,1,54.4,commercial,1,2
12284640,55670542,la Nova Esquerra de l'Eixample,Private room,41.37899,2.1509,70.0,4,288,2.21,865,15.9,medium_term_room_rental,0,1
12331497,41933599,la Dreta de l'Eixample,Shared room,41.38775,2.16499,52.0,4,49,0.47,1,12.8,casual,0,0
12331794,41933599,el Raval,Shared room,41.38556,2.16686,49.0,4,58,0.65,1,13.3,casual,0,0
12331935,41933599,l'Antiga Esquerra de l'Eixample,Shared room,41.38714,2.16505,47.0,4,49,0.94,1,12.8,casual,0,0
12341833,64024990,l'Antiga Esquerra de l'Eixample,Private room,41.39125,2.15791,35.0,1,232,0.03,30,27.7,medium_term_room_rental,0,1
12352555,8130906,la Dreta de l'Eixample,Entire home/apt,41.38856,2.17057,480.0,60,241,0.64,1,56.6,commercial,1,2
12356421,63229593,la Dreta de l'Eixample,Entire home/apt,41.38651,2.16576,385.0,12,157,0.34,3,49.2,commercial,0,1
12373247,17532317,Sants,Entire home/apt,41.38167,2.13785,136.0,7,226,4.05,1,52.7,commercial,1,2
12378302,299462,Sant Antoni,Entire home/apt,41.37586,2.16506,180.0,130,311,1.47,3,64.6,commercial,1,2
12500607,15802369,la Vila de Gràcia,Entire home/apt,41.40566635131836,2.152585983276367,113.0,2,86,3.63,3,44.7,commercial,0,1
12503523,6896233,el Barri Gòtic,Entire home/apt,41.38532,2.17246,,1,257,0.01,32,54.1,medium_term_home_rental,1,2
12506292,67723465,Sant Antoni,Entire home/apt,41.38066,2.15987,148.0,1,298,2.53,2,56.3,commercial,1,2
12514918,67778225,la Sagrada Família,Entire home/apt,41.40774,2.17563,170.0,1,45,4.45,1,42.4,commercial,0,1
12528102,45101786,el Raval,Private room,41.3779,2.17278,54.0,1,269,1.15,50,14.7,medium_term_room_rental,0,1
12556633,28388457,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38836669921875,2.1739370822906494,334.0,18,70,1.42,2,44.8,commercial,0,1
12567485,58054871,la Dreta de l'Eixample,Entire home/apt,41.39092,2.16504,790.0,1,337,1.01,3,58.5,commercial,1,2
12587201,68272406,Sant Antoni,Entire home/apt,41.37641,2.15932,249.0,1,336,0.12,4,58.4,commercial,1,2
12598046,8130906,la Dreta de l'Eixample,Entire home/apt,41.3994,2.17288,397.0,60,82,0.69,1,47.9,commercial,0,1
12598354,68356937,la Dreta de l'Eixample,Entire home/apt,41.3981,2.16783,246.0,1,128,2.7,4,47.0,commercial,0,1
12622252,893805,la Dreta de l'Eixample,Entire home/apt,41.39578,2.16975,242.0,12,332,3.84,2,58.8,commercial,1,2
12634537,20439333,el Raval,Entire home/apt,41.37555,2.17498,312.0,1,264,2.88,2,54.5,commercial,1,2
12673013,17469787,Vilapicina i la Torre Llobeta,Private room,41.42959,2.1767,34.0,3,353,0.65,32,29.5,medium_term_room_rental,0,1
12693694,67751158,el Poble Sec,Entire home/apt,41.37417,2.16341,156.0,1,292,3.83,3,56.0,commercial,1,2
12694295,6797428,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38358,2.18016,162.0,15,95,0.68,3,46.0,commercial,0,1
12694296,6797428,el Barri Gòtic,Entire home/apt,41.38296,2.1789,171.0,15,118,2.17,3,47.2,commercial,0,1
12698020,33776136,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38884,2.18063,36.0,2,280,3.19,32,25.4,medium_term_room_rental,0,1
12744761,28388457,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,41.38746,2.17428,334.0,18,47,0.36,2,43.5,commercial,0,1
12745042,28388457,el Barri Gòtic,Entire home/apt,41.38743,2.17337,500.0,18,364,0.03,3,60.9,commercial,1,2
12747743,69335216,la Sagrada Família,Private room,41.40274,2.17808,26.0,1,317,1.42,31,27.4,medium_term_room_rental,0,1
12749303,38082619,Sant Andreu,Private room,41.44123,2.1933,28.0,1,28,1.55,32,11.5,medium_term_room_rental,0,0
12757309,69395559,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3912,2.14922,432.0,1,177,0.72,3,49.7,commercial,0,1
12791930,26781307,el Camp de l'Arpa del Clot,Entire home/apt,41.41163247402307,2.1793856352115912,188.0,7,243,1.89,3,53.6,commercial,1,2
12816386,131794,la Dreta de l'Eixample,Entire home/apt,41.39542,2.16766,356.0,23,139,1.11,1,48.9,commercial,0,1
12824656,69970452,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.3925,2.1494,436.0,1,177,0.93,3,49.7,commercial,0,1
12840292,49172933,Sant Antoni,Private room,41.37673,2.15781,50.0,1,264,1.25,1,24.5,casual,0,1
12843701,21501126,el Raval,Entire home/apt,41.381458,2.172388,87.0,1,344,0.12,31,58.8,medium_term_home_rental,1,2
12847820,6544866,la Dreta de l'Eixample,Entire home/apt,41.39196,2.17377,307.0,12,191,2.28,1,51.1,commercial,1,2
12854224,16583473,"Sant Pere, Santa Caterina i la Ribera",Private room,41.38349,2.17941,160.0,4,90,0.08,60,5.1,medium_term_room_rental,0,0
12858429,70278696,la Dreta de l'Eixample,Entire home/apt,41.39799,2.16974,198.0,7,289,3.06,2,56.2,commercial,1,2
12861579,69815537,el Raval,Entire home/apt,41.38268,2.17096,368.0,4,139,0.39,31,47.8,medium_term_home_rental,0,1
12863712,3744544,la Dreta de l'Eixample,Entire home/apt,41.38744,2.17125,329.0,34,333,2.15,3,60.2,commercial,1,2
12866743,1432835,Sant Antoni,Entire home/apt,41.37759,2.15799,154.0,43,90,2.36,3,47.3,commercial,0,1
12867754,32141262,la Sagrada Família,Private room,41.40236,2.17363,54.0,1,365,0.51,30,35.0,medium_term_room_rental,0,1
12882521,3556337,la Vila de Gràcia,Entire home/apt,41.4002799987793,2.158505916595459,195.0,84,333,2.09,1,63.1,commercial,1,2
12894713,3556337,la Vila de Gràcia,Entire home/apt,41.4002799987793,2.158505916595459,169.0,84,330,2.0,1,62.9,commercial,1,2
12894714,3556337,la Sagrada Família,Entire home/apt,41.40473,2.18128,174.0,84,334,2.05,1,63.2,commercial,1,2
12913113,70530657,l'Antiga Esquerra de l'Eixample,Entire home/apt,41.39316,2.14819,337.0,1,286,2.53,3,55.7,commercial,1,2
12927834,33851427,la Sagrada Família,Entire home/apt,41.40598,2.17603,288.0,2,329,3.08,3,58.1,commercial,1,2
